index,Date,Time,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
13311,24-Apr-23,01:09PM,http://twitter.com/Jamie4Mo/statuses/1650547532664037376," @piper4missouri: This👇🏻. People who aren’t from states like #Missouri are shocked when I tell them that the DNC for all intents and purposes doesn’t exist here. There isn’t giant national donors funding 90% of our races (not that I’m funded at all right now). It’s all on us. ; I don’t talk much at all about DC politics for a reason…nothing much matters in a red state with our gerrymandered, GOP laden statehouses. They are drunk on power and defunding our schools, roads, and healthcare. They have taken away our bodily autonomy and banned our books.",@Jamie4Mo,United States,English,431,149,3.99,Neutral,"DC politics,GOP laden statehouses,bodily autonomy,books,giant national donors funding,healthcare,intents and purposes,power,races,reason,roads,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",5,"""1650547532664037376""","""1594788072708775958""",Twitter for iPhone,Jamie Howard for Missouri,http://www.twitter.com/Jamie4Mo,Democratic Candidate for Mo HD 60 | @Missouri_NG Veteran | Former Law Enforcement | @UofCincy & @theNSLS alumni | 6th Generation Missourian | 3rd Ward CCDCC,431,387,24-Apr-23,1:09 PM,Missouri,Jefferson City,2775,120,6,23,23,120,6,FALSE, //twitter.com/piper4missouri/statuses/1650525395215581184
13403,18-Aug-23,04:11PM,http://twitter.com/TheTNHoller/statuses/1692630228626268623,"INBOX: We’ve just seen the lawsuit Rep. Lynn (R-Q Anon) is on about here, filed in WILLIAMSON COUNTY against @WCSedu by Rep. @GinoBulso (R-Brentwood) on behalf of some moms for not banning a slew of books they want banned. (“Yolo”, “Lucky”, many more) The books are optional.   /zyH02ypwt0",@TheTNHoller,United States,English,192230,170,1778.13,Negative,"behalf,books,moms,slew of books",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books,banned",10,"""1692630228626268623""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,192230,127221,18-Aug-23,4:11 PM,Tennessee,Tennessee Ridge,10588,121,6,43,43,121,6,TRUE,
13428,14-Apr-23,08:01AM,http://twitter.com/TaraBinKC/statuses/1646846020913975297,Gender affirming care is effectively banned in MO for adults as well as minors. Abortion is mostly illegal. Public libraries were defunded and books banned. Children can marry and publicly carry guns without supervision. We are moving backwards. #moleg   /ESkECNmFu6,@TaraBinKC,United States,English,247,125,2.28,Negative,"MO for adults,Public libraries,books,care,guns without supervision,minors",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",4,"""1646846020913975297""","""4104309734""",Twitter for iPad,TaraB,http://www.twitter.com/TaraBinKC,"Mom of 3, History is made by those who show up, 7th Generation Midwesterner but lived all over the world as a military spouse. #gunsensevoter.",247,406,14-Apr-23,8:01 AM,Kansas,Kansas City,1903,76,4,41,45,76,4,FALSE,
13473,23-May-23,08:22PM,http://twitter.com/forwardarc/statuses/1661165710817611777," @DanielMillerEsq: Soon after Hitler seized power, the Nazis burned tens of thousands of books, including books from a trans clinic they shut down. This is how Fascism starts. @GovRonDeSantis @GregAbbott_TX @govkristinoem @GlennYoungkin @GovParsonMO @SpencerJCox @henrymcmaster @SarahHuckabee ; 90 years ago TODAY, on May 10th, 1933, the Nazis burned tens of thousands of books across Germany. We must FIGHT BACK against book bans. We cannot let history repeat itself.   /",@forwardarc,United States,English,33601,121,310.81,Negative,"book bans,history repeat,power,tens of thousands of books,trans clinic",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9,"""1661165710817611777""","""626455898""",Twitter for iPad,Sol,http://www.twitter.com/forwardarc,"#Resist. Independent. Atheist. Supports equality for the marginalized: women, the poor, religious & ethnic minorities, LGBQT, the disabled. Respects dogs.",33601,26666,23-May-23,8:22 PM,California,,2612,68,5,48,48,68,5,TRUE, //twitter.com/DanielMillerEsq/statuses/1656260246162100224
13524,15-Apr-23,08:07PM,http://twitter.com/leghorn1357/statuses/1647391328127406082,"Missouri House goes for banning all the books, strips state funding for libraries   /QaKcJWNA3c",@leghorn1357,Unknown,English,12367,114,114.39,Neutral,"books,libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8,"""1647391328127406082""","""1474400170024607777""",Twitter Web App,Foghorn Leghorn1357,http://www.twitter.com/leghorn1357,"GO PATS! Excuse me, I'm trying to save a Democracy over here! NO DM'S, you will be blocked #Resist My name is Mark. Kindness is contagious.",12367,12942,15-Apr-23,8:07 PM,,,2120,47,13,52,54,47,13,FALSE,
13525,11-Apr-23,10:13PM,http://twitter.com/orangepeel18/statuses/1645973331949109248, @samlo_xo: Missouri and now Texas. WTF is happening. ; Unreal. Texas county weighs closing local library after federal judge orders banned books returned to circulation   /TPbqGbuvet,@orangepeel18,United States,English,24299,140,224.77,Negative,"books,federal judge orders,local library",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",8,"""1645973331949109248""","""1073707561""",Twitter Web App,Hairball: AT bound! 🌊 🏳️‍🌈 🇺🇸 🌻🇺🇦 ✌️,http://www.twitter.com/orangepeel18,"Yankee living in WNC. NO DMs, crypto or MAGA! Some posts about hiking. Geography nerd. Cat mom. Blocked by Franklin Graham. MAGA must be destroyed.",24299,23879,11-Apr-23,10:13 PM,North Carolina,,3339,82,30,27,28,82,30,FALSE, //twitter.com/samlo_xo/statuses/1645962382567436289
13637,16-Apr-23,11:43AM,http://twitter.com/BobMcIntyre53/statuses/1647626655358242816," @leghorn1357: Mitch has showed us what’s worked for years. We’ve gotta keep voters dumb, if we want to have them vote for us.” - Missouri Republicans   /NnVfwxu19o ; Missouri House goes for banning all the books, strips state funding for libraries   /QaKcJWNA3c",@BobMcIntyre53,United States,English,16547,109,153.06,Negative,"books,libraries,vote",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8,"""1647626655358242816""","""714559883408900096""",Twitter for iPhone,Bob McIntyre,http://www.twitter.com/BobMcIntyre53,"“Oh Don! Someone’s at the door. They say they’re from the Southern District of NY.” ♥️Dogs, cats, & (most) people. Never vote Republican!",16547,17404,16-Apr-23,11:43 AM,Ohio,Ohio City,1457,51,1,54,57,51,1,FALSE, //twitter.com/leghorn1357/statuses/1647391328127406082
13740,3-Nov-23,07:13PM,http://twitter.com/EducationMN/statuses/1720579862375669963,On the ballot: Extremist school board candidates funded by groups calling for book bans and even the removal of mental health support in schools. That's not who we are in Minnesota. VOTE on or before 11/7:   /BbLHOMDOMx   /Ta3nSfDquY,@EducationMN,United States,English,28714,164,265.6,Negative,"ballot,book,extremist school board candidates,groups,mental health support,removal,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",9,"""1720579862375669963""","""46414140""",Sprout Social,Education Minnesota,http://www.twitter.com/EducationMN,The voice for professional educators and students. Our members work in pre-K-12 schools and higher education institutions statewide.,28714,18114,3-Nov-23,7:13 PM,Minnesota,Saint Paul,12358,66,68,30,30,66,68,FALSE,
13834,1-Apr-23,10:44AM,http://twitter.com/Joanhussey1/statuses/1642176217410412544," @cardon_brian: State Rep. Peter Merideth uses Fahrenheit 451 and Orwell's 1984 as examples of why we now live in a ""dystopian reality.""😱 Don't ban the books #SaveDemocracy #DemVoice1 #wtpBLUE   /9zPx2pNfNb   /TLOERxwyz0 ; In MO the extremist Republicans pulled all state aid for public libraries from the budget because they are mad that the librarians are suing the state for banning books, State Rep. Peter Merideth (D-MO) has some choice words. Listen! 👇#wtpBlue #DemVoice1   /HqohWGaOJI",@Joanhussey1,Unknown,English,7523,110,69.59,Negative,"books,budget,choice words,dystopian reality,examples,public libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books,banning",7,"""1642176217410412544""","""3304320810""",Twitter Web App,Joan Hussey w/free blue check🫐,http://www.twitter.com/Joanhussey1,Social justice advances when citizens are literate #MediaLiteracy #History #amwriting #ENDALZ #DemVoice1 #wtpBLUE #DemCast #DemCastNJ,7523,7308,1-Apr-23,10:44 AM,,,2336,53,4,50,53,53,4,FALSE, //twitter.com/cardon_brian/statuses/1642166222711029762
13877,7-Apr-23,02:14PM,http://twitter.com/INDprogressives/statuses/1644403265151410184, @piper4missouri: #Indiana 👇🏼👇🏼👇🏼 ; All the bad things are happening in statehouses. Abortion bans. Book bans. Attacks on trans kids. Attacks on education. Attacks on healthcare. Guns everywhere. Focus on your state house.,@INDprogressives,United States,English,13661,132,126.36,Negative,"Abortion bans,Attacks on healthcare,kids,statehouses",(book OR books) NEAR (ban OR banned OR banning OR ban,"bans,Book",8,"""1644403265151410184""","""226979166""",Twitter for iPhone,IND Progressives,http://www.twitter.com/INDprogressives,Indiana Progressives working for progressive ideas and change in the Hoosier State. Causing good trouble in Red State Indiana. ✊🏼,13661,6393,7-Apr-23,2:14 PM,Indiana,Indianapolis,2750,98,4,30,30,98,4,FALSE, //twitter.com/piper4missouri/statuses/1644382945652662272
13990,24-Nov-23,10:14PM,http://twitter.com/axios/statuses/1728250657725985044,"As attempted book bans continue to surge in schools and public libraries across the U.S, a new study reveals the unintended consequences of the effort: an increase in readership for the titles in question.   /MXOBOstdWF",@axios,Unknown,English,657252,160,6079.58,Negative,"book bans,effort,increase in readership,new study,public libraries,schools,titles in question,unintended consequences",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10,"""1728250657725985044""","""800707492346925056""",SocialFlow,Axios,http://www.twitter.com/axios,"Smart Brevity worthy of people's time, attention and trust. Subscribe to our newsletters: http://trib.al/Mx6d3Tq",657252,1045,24-Nov-23,10:14 PM,,,29035,109,14,33,33,113,14,TRUE,
13993,3-Nov-23,08:07PM,http://twitter.com/JonJustice/statuses/1720593592660431037, @EducationMN: Completely full of 💩 every last one of you. ; On the ballot: Extremist school board candidates funded by groups calling for book bans and even the removal of mental health support in schools. That's not who we are in Minnesota. VOTE on or before 11/7:   /BbLHOMDOMx   /Ta3nSfDquY,@JonJustice,United States,English,10379,160,96.01,Negative,"ballot,book,extremist school board candidates,groups,mental health support,removal,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8,"""1720593592660431037""","""20020759""",Twitter for iPhone,Jon Justice,http://www.twitter.com/JonJustice,"Husband, Father, @TCNewsTalk KTLK Morning Show pilot @iheartradio http://tiny.cc/JJTCNT Author: EMBARK Series. @DepecheMode @StarWars Podcasts @TheMyNerdWorld",10379,4627,3-Nov-23,8:07 PM,Minnesota,Minneapolis,4612,135,8,17,17,135,8,FALSE, //twitter.com/EducationMN/statuses/1720579862375669963
14169,21-Jan-23,08:58AM, //twitter.com/duryodan_/statuses/1616797291599335424,@drshamamohd @narendramodi If truth fears nothing then why was MO Mathai’s book on Indira Banned by your congress? #She,@duryodan_,Unknown,English,11074,136,102.43,Neutral,"MO Mathai’s book,congress",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,Banned",8,"""1616797291599335424""","""142613800""",Twitter for iPhone,Duryodan, //twitter.com/duryodan_,Crown Prince of Hastinapur (Fan Account) Nationalist | INDIA 🇮🇳 FIRST #DiaryOfD 🌸| My #Forever 🤍,11074,1175,21-Jan-23,8:58 AM,,,,114,0,,22,114,0,FALSE, //twitter.com/drshamamohd/statuses/1616675489640513536
14295,12-Apr-23,02:33PM,http://twitter.com/LeftwardSwing/statuses/1646220034363252737,"Republicans motto - ""We don't need no education! We're going to keep people stupid because that's how we win elections, by keeping our voters dinguses!"" Oh, Missouri has also banned more than 300 books in public schools too 🏫📚   /Fo6aGPkS5G   /AShygrG914",@LeftwardSwing,United States,English,28808,123,266.47,Negative,"books,education,elections,public schools,voters dinguses",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",9,"""1646220034363252737""","""1112020050""",Twitter for Android,LeftwardSwing ♿🕊️ 💉 🏳️‍⚧️🏳️‍🌈,http://www.twitter.com/LeftwardSwing,"Osage. Theh-wah-hoyn Pah-huhn-leh Kah-xah Pee. Eco-Socialist, She/Her, LGBTQIA ally. #PoorPeoplesCampaign #MedicareForAll #MMIW #MarkedByCOVID",28808,16334,12-Apr-23,2:33 PM,Iowa,Osage,2536,77,13,27,33,77,13,TRUE,
14382,28-Mar-23,10:49PM, //twitter.com/charlesjaco1/statuses/1640908981253070849,"David Lewis, endorsed by the book-banning Moms for Liberty, is running for the Wentzville MO school bd April 4. At a town hall meet tonight, he admits to carrying a weapon while he was a sub teacher (39:00 on video). Not allowed on school grounds. WTF?   /dUARDDBxSe",@charlesjaco1,United States,English,8702,110,80.49,Negative,"book,school grounds,tonight,town hall,video,weapon",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",8,"""1640908981253070849""","""11740172""",Twitter for Android,Charles Jaco, //twitter.com/charlesjaco1,"Journalist. Author. Mastodon: @charlesjaco@c.im Post: http://post.news/charlesjaco 3 Peabodys, 10 Murrows, 2 Musial autographs. Esta maquina mata fascistas.",8702,2242,28-Mar-23,10:49 PM,Missouri,St. Louis,1741,63,2,45,45,63,2,FALSE,
14419,4-Jun-23,10:05AM,http://twitter.com/NanInOK/statuses/1665359214917591041,@piper4missouri In red OK-was wearing my I Read Banned Books shirt. Cashier said she loved it. Woman behind rolled her eyes&stepped back.We started talking about some of the books. She said-wait-are you sure?Told her how to look it up. She had studied 1 in school&gotten her kids others. Exactly.,@NanInOK,United States,English,172,150,1.59,Negative,"Books shirt,eyes&stepped,kids others",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banned,Books",4,"""1665359214917591041""","""31271210""",Twitter for iPhone,Sharon Sutherlin,http://www.twitter.com/NanInOK,"I'm Sharon, or Nan, -- proud liberal Democrat and member of Women United For Action of SW Oklahoma. Independent AFLAC Agent in SW OK since 2002.",172,378,4-Jun-23,10:05 AM,Oklahoma,Lawton,12887,143,3,4,4,143,3,TRUE,http://twitter.com/piper4missouri/statuses/1665336110959013889
14466,25-Aug-23,03:27PM,http://twitter.com/dylan_pyles/statuses/1695155957649576149," @moprisonreform: This is unbelievably fucked. Since incarcerated residents can rarely afford to buy their own books, this new rule essentially amounts to a *total book ban* in Missouri prisons. And completely blocks books to prison programs, which are a lifeline for folks inside. ; Per the @MoCorrections newsletter, family and friends are no longer allowed to send books to prison residents citing drugs and other contraband. What’s being done about staff bringing in drugs? @AnnePrecythe? Just taking away more from residents while ignoring the main problem.   /KiXjsgCGKd",@dylan_pyles,United States,English,595,153,5.5,Negative,"amounts,blocks books to prison programs,drugs,lifeline for folks,main problem,new rule,newsletter, family and friends,residents,staff",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",5,"""1695155957649576149""","""140195688""",Twitter for iPhone,Dylan Pyles,http://www.twitter.com/dylan_pyles,abolition now. occasional tweets about weird music. @liberationlit @decarceratekc,595,919,25-Aug-23,3:27 PM,Kansas,Kansas City,9548,100,7,46,46,100,7,FALSE, //twitter.com/moprisonreform/statuses/1695112809141477820
